,s,a,sp,r
104945,14,2,7,-3.0
104946,14,3,7,-3.0
104947,14,4,7,-3.0
104948,14,5,7,-3.0
104949,14,6,7,-5.0
104950,14,7,7,4.0
104951,14,8,7,-3.0
104952,14,9,7,-2.0
104953,14,10,7,-3.0
104954,14,11,7,-2.0
104955,14,12,7,-3.0
104956,14,13,7,-3.0
104957,14,14,7,-2.0
104958,7,1,13,-3.0
104959,7,2,13,-1.0
104960,7,3,13,-3.0
104961,7,4,13,-2.0
104962,7,5,13,-2.0
104963,7,6,13,-3.0
104964,7,7,13,-3.0
104965,7,8,13,-3.0
104966,7,9,13,-3.0
104967,7,10,13,-3.0
104968,7,11,13,-3.0
104969,7,12,13,-3.0
104970,7,13,13,2.0
104971,7,14,13,-3.0
104972,1,1,1,3.0
104973,1,2,1,-2.0
104974,1,3,1,-3.0
104975,1,4,1,-3.0
104976,1,5,1,-3.0
104977,1,6,1,-5.0
104978,1,7,1,-2.0
104979,1,8,1,-3.0
104980,1,9,1,-2.0
104981,1,10,1,-3.0
104982,1,11,1,-3.0
104983,1,12,1,-2.0
104984,1,13,1,-3.0
104985,1,14,1,0.0
104986,1,1,14,0.0
104987,1,2,14,-3.0
104988,1,3,14,-3.0
104989,1,4,14,-3.0
104990,1,5,14,-3.0
104991,1,6,14,-5.0
104992,1,7,14,-2.0
104993,1,8,14,-3.0
104994,1,9,14,-1.0
104995,1,10,14,-5.0
104996,1,11,14,-3.0
104997,1,12,14,-3.0
104998,1,13,14,-3.0
104999,1,14,14,3.0
105000,14,1,5,-3.0
105001,14,2,5,-2.0
105002,14,3,5,-3.0
105003,14,4,5,-3.0
105004,14,5,5,3.0
105005,14,6,5,-3.0
105006,14,7,5,-3.0
105007,14,8,5,-3.0
105008,14,9,5,-3.0
105009,14,10,5,-2.0
105010,14,11,5,-3.0
105011,14,12,5,-3.0
105012,14,13,5,-2.0
105013,14,14,5,-3.0
105014,14,1,5,-3.0
105015,14,2,5,-2.0
105016,14,3,5,-3.0
105017,14,4,5,-3.0
105018,14,5,5,5.0
105019,14,6,5,-3.0
105020,14,7,5,-3.0
105021,14,8,5,-3.0
105022,14,9,5,-3.0
105023,14,10,5,-2.0
105024,14,11,5,-3.0
105025,14,12,5,-3.0
105026,14,13,5,-2.0
105027,14,14,5,-3.0
105028,5,1,14,0.0
105029,5,2,14,-3.0
105030,5,3,14,-3.0
105031,5,4,14,-3.0
105032,5,5,14,-3.0
105033,5,6,14,-5.0
105034,5,7,14,-2.0
105035,5,8,14,-3.0
105036,5,9,14,-1.0
105037,5,10,14,-5.0
105038,5,11,14,-3.0
105039,5,12,14,-3.0
105040,5,13,14,-3.0
105041,5,14,14,5.0
105042,14,1,7,-2.0
105043,14,2,7,-3.0
105044,14,3,7,-3.0
105045,14,4,7,-3.0
105046,14,5,7,-3.0
105047,14,6,7,-5.0
105048,14,7,7,4.0
105049,14,8,7,-3.0
105050,14,9,7,-2.0
105051,14,10,7,-3.0
105052,14,11,7,-2.0
105053,14,12,7,-3.0
105054,14,13,7,-3.0
105055,14,14,7,-2.0
105056,8,1,7,-2.0
105057,8,2,7,-3.0
105058,8,3,7,-3.0
105059,8,4,7,-3.0
105060,8,5,7,-3.0
105061,8,6,7,-5.0
105062,8,7,7,4.0
105063,8,8,7,-3.0
105064,8,9,7,-2.0
105065,8,10,7,-3.0
105066,8,11,7,-2.0
105067,8,12,7,-3.0
105068,8,13,7,-3.0
105069,8,14,7,-2.0
105070,5,1,4,-3.0
105071,5,2,4,-3.0
105072,5,3,4,-2.0
105073,5,4,4,5.0
105074,5,5,4,-3.0
105075,5,6,4,-2.0
105076,5,7,4,-3.0
105077,5,8,4,-3.0
105078,5,9,4,-5.0
105079,5,10,4,-2.0
105080,5,11,4,-3.0
105081,5,12,4,-4.0
105082,5,13,4,-2.0
105083,5,14,4,-3.0
105084,4,1,4,-3.0
105085,4,2,4,-3.0
105086,4,3,4,-2.0
105087,4,4,4,2.0
105088,4,5,4,-3.0
105089,4,6,4,-2.0
105090,4,7,4,-3.0
105091,4,8,4,-3.0
105092,4,9,4,-5.0
105093,4,10,4,-2.0
105094,4,11,4,-3.0
105095,4,12,4,-4.0
105096,4,13,4,-2.0
105097,4,14,4,-3.0
105098,4,1,4,-3.0
105099,4,2,4,-3.0
105100,4,3,4,-2.0
105101,4,4,4,1.0
105102,4,5,4,-3.0
105103,4,6,4,-2.0
105104,4,7,4,-3.0
105105,4,8,4,-3.0
105106,4,9,4,-5.0
105107,4,10,4,-2.0
105108,4,11,4,-3.0
105109,4,12,4,-4.0
105110,4,13,4,-2.0
105111,4,14,4,-3.0
105112,4,1,4,-3.0
105113,4,2,4,-3.0
105114,4,3,4,-2.0
105115,4,4,4,2.0
105116,4,5,4,-3.0
105117,4,6,4,-2.0
105118,4,7,4,-3.0
105119,4,8,4,-3.0
105120,4,9,4,-5.0
105121,4,10,4,-2.0
105122,4,11,4,-3.0
105123,4,12,4,-4.0
105124,4,13,4,-2.0
105125,4,14,4,-3.0
105126,4,1,11,-3.0
105127,4,2,11,-2.0
105128,4,3,11,-3.0
105129,4,4,11,-3.0
105130,4,5,11,-3.0
105131,4,6,11,-5.0
105132,4,7,11,-2.0
105133,4,8,11,-3.0
105134,4,9,11,-5.0
105135,4,10,11,-2.0
105136,4,11,11,3.0
105137,4,12,11,-3.0
105138,4,13,11,-3.0
105139,4,14,11,-3.0
105140,5,1,3,-3.0
105141,5,2,3,0.0
105142,5,3,3,4.0
105143,5,4,3,-2.0
105144,5,5,3,-3.0
105145,5,6,3,-3.0
105146,5,7,3,-3.0
105147,5,8,3,-3.0
105148,5,9,3,-5.0
105149,5,10,3,-2.0
105150,5,11,3,-3.0
105151,5,12,3,-2.0
105152,5,13,3,-3.0
105153,5,14,3,-3.0
105154,3,1,7,-2.0
105155,3,2,7,-3.0
105156,3,3,7,-3.0
105157,3,4,7,-3.0
105158,3,5,7,-3.0
105159,3,6,7,-5.0
105160,3,7,7,5.0
105161,3,8,7,-3.0
105162,3,9,7,-2.0
105163,3,10,7,-3.0
105164,3,11,7,-2.0
105165,3,12,7,-3.0
105166,3,13,7,-3.0
105167,3,14,7,-2.0
105168,3,1,7,-2.0
105169,3,2,7,-3.0
105170,3,3,7,-3.0
105171,3,4,7,-3.0
105172,3,5,7,-3.0
105173,3,6,7,-5.0
105174,3,7,7,4.0
105175,3,8,7,-3.0
105176,3,9,7,-2.0
105177,3,10,7,-3.0
105178,3,11,7,-2.0
105179,3,12,7,-3.0
105180,3,13,7,-3.0
105181,3,14,7,-2.0
105182,13,1,13,-3.0
105183,13,2,13,-1.0
105184,13,3,13,-3.0
105185,13,4,13,-2.0
105186,13,5,13,-2.0
105187,13,6,13,-3.0
105188,13,7,13,-3.0
105189,13,8,13,-3.0
105190,13,9,13,-3.0
105191,13,10,13,-3.0
105192,13,11,13,-3.0
105193,13,12,13,-3.0
105194,13,13,13,5.0
105195,13,14,13,-3.0
105196,13,1,13,-3.0
105197,13,2,13,-1.0
105198,13,3,13,-3.0
105199,13,4,13,-2.0
105200,13,5,13,-2.0
105201,13,6,13,-3.0
105202,13,7,13,-3.0
105203,13,8,13,-3.0
105204,13,9,13,-3.0
105205,13,10,13,-3.0
105206,13,11,13,-3.0
105207,13,12,13,-3.0
105208,13,13,13,5.0
105209,13,14,13,-3.0
105210,1,1,7,-2.0
105211,1,2,7,-3.0
105212,1,3,7,-3.0
105213,1,4,7,-3.0
105214,1,5,7,-3.0
105215,1,6,7,-5.0
105216,1,7,7,5.0
105217,1,8,7,-3.0
105218,1,9,7,-2.0
105219,1,10,7,-3.0
105220,1,11,7,-2.0
105221,1,12,7,-3.0
105222,1,13,7,-3.0
105223,1,14,7,-2.0
105224,7,1,8,-3.0
105225,7,2,8,-3.0
105226,7,3,8,-3.0
105227,7,4,8,-3.0
105228,7,5,8,-3.0
105229,7,6,8,-3.0
105230,7,7,8,-3.0
105231,7,8,8,3.0
105232,7,9,8,-3.0
105233,7,10,8,-3.0
105234,7,11,8,-3.0
105235,7,12,8,-3.0
105236,7,13,8,-3.0
105237,7,14,8,-3.0
105238,8,1,8,-3.0
105239,8,2,8,-3.0
105240,8,3,8,-3.0
105241,8,4,8,-3.0
105242,8,5,8,-3.0
105243,8,6,8,-3.0
105244,8,7,8,-3.0
105245,8,8,8,5.0
105246,8,9,8,-3.0
105247,8,10,8,-3.0
105248,8,11,8,-3.0
105249,8,12,8,-3.0
105250,8,13,8,-3.0
105251,8,14,8,-3.0
105252,8,1,1,4.0
105253,8,2,1,-2.0
105254,8,3,1,-3.0
105255,8,4,1,-3.0
105256,8,5,1,-3.0
105257,8,6,1,-5.0
105258,8,7,1,-2.0
105259,8,8,1,-3.0
105260,8,9,1,-2.0
105261,8,10,1,-3.0
105262,8,11,1,-3.0
105263,8,12,1,-2.0
105264,8,13,1,-3.0
105265,8,14,1,0.0
105266,1,1,8,-3.0
105267,1,2,8,-3.0
105268,1,3,8,-3.0
105269,1,4,8,-3.0
105270,1,5,8,-3.0
105271,1,6,8,-3.0
105272,1,7,8,-3.0
105273,1,8,8,3.0
105274,1,9,8,-3.0
105275,1,10,8,-3.0
105276,1,11,8,-3.0
105277,1,12,8,-3.0
105278,1,13,8,-3.0
105279,1,14,8,-3.0
105280,8,1,14,0.0
105281,8,2,14,-3.0
105282,8,3,14,-3.0
105283,8,4,14,-3.0
105284,8,5,14,-3.0
105285,8,6,14,-5.0
105286,8,7,14,-2.0
105287,8,8,14,-3.0
105288,8,9,14,-1.0
105289,8,10,14,-5.0
105290,8,11,14,-3.0
105291,8,12,14,-3.0
105292,8,13,14,-3.0
105293,8,14,14,1.0
105294,14,1,4,-3.0
105295,14,2,4,-3.0
105296,14,3,4,-2.0
105297,14,4,4,2.0
105298,14,5,4,-3.0
105299,14,6,4,-2.0
105300,14,7,4,-3.0
105301,14,8,4,-3.0
105302,14,9,4,-5.0
105303,14,10,4,-2.0
105304,14,11,4,-3.0
105305,14,12,4,-4.0
105306,14,13,4,-2.0
105307,14,14,4,-3.0
105308,5,1,7,-2.0
105309,5,2,7,-3.0
105310,5,3,7,-3.0
105311,5,4,7,-3.0
105312,5,5,7,-3.0
105313,5,6,7,-5.0
105314,5,7,7,3.0
105315,5,8,7,-3.0
105316,5,9,7,-2.0
105317,5,10,7,-3.0
105318,5,11,7,-2.0
105319,5,12,7,-3.0
105320,5,13,7,-3.0
105321,5,14,7,-2.0
105322,5,1,7,-2.0
105323,5,2,7,-3.0
105324,5,3,7,-3.0
105325,5,4,7,-3.0
105326,5,5,7,-3.0
105327,5,6,7,-5.0
105328,5,7,7,5.0
105329,5,8,7,-3.0
105330,5,9,7,-2.0
105331,5,10,7,-3.0
105332,5,11,7,-2.0
105333,5,12,7,-3.0
105334,5,13,7,-3.0
105335,5,14,7,-2.0
105336,4,1,5,-3.0
105337,4,2,5,-2.0
105338,4,3,5,-3.0
105339,4,4,5,-3.0
105340,4,5,5,5.0
105341,4,6,5,-3.0
105342,4,7,5,-3.0
105343,4,8,5,-3.0
105344,4,9,5,-3.0
105345,4,10,5,-2.0
105346,4,11,5,-3.0
105347,4,12,5,-3.0
105348,4,13,5,-2.0
105349,4,14,5,-3.0
105350,5,1,5,-3.0
105351,5,2,5,-2.0
105352,5,3,5,-3.0
105353,5,4,5,-3.0
105354,5,5,5,5.0
105355,5,6,5,-3.0
105356,5,7,5,-3.0
105357,5,8,5,-3.0
105358,5,9,5,-3.0
105359,5,10,5,-2.0
105360,5,11,5,-3.0
105361,5,12,5,-3.0
105362,5,13,5,-2.0
105363,5,14,5,-3.0
105364,8,1,8,-3.0
105365,8,2,8,-3.0
105366,8,3,8,-3.0
105367,8,4,8,-3.0
105368,8,5,8,-3.0
105369,8,6,8,-3.0
105370,8,7,8,-3.0
105371,8,8,8,5.0
105372,8,9,8,-3.0
105373,8,10,8,-3.0
105374,8,11,8,-3.0
105375,8,12,8,-3.0
105376,8,13,8,-3.0
105377,8,14,8,-3.0
105378,8,1,7,-2.0
105379,8,2,7,-3.0
105380,8,3,7,-3.0
105381,8,4,7,-3.0
105382,8,5,7,-3.0
105383,8,6,7,-5.0
105384,8,7,7,5.0
105385,8,8,7,-3.0
105386,8,9,7,-2.0
105387,8,10,7,-3.0
105388,8,11,7,-2.0
105389,8,12,7,-3.0
105390,8,13,7,-3.0
105391,8,14,7,-2.0
105392,7,1,7,-2.0
105393,7,2,7,-3.0
105394,7,3,7,-3.0
105395,7,4,7,-3.0
105396,7,5,7,-3.0
105397,7,6,7,-5.0
105398,7,7,7,2.0
105399,7,8,7,-3.0
105400,7,9,7,-2.0
105401,7,10,7,-3.0
105402,7,11,7,-2.0
105403,7,12,7,-3.0
105404,7,13,7,-3.0
105405,7,14,7,-2.0
105406,7,1,5,-3.0
105407,7,2,5,-2.0
105408,7,3,5,-3.0
105409,7,4,5,-3.0
105410,7,5,5,4.0
105411,7,6,5,-3.0
105412,7,7,5,-3.0
105413,7,8,5,-3.0
105414,7,9,5,-3.0
105415,7,10,5,-2.0
105416,7,11,5,-3.0
105417,7,12,5,-3.0
105418,7,13,5,-2.0
105419,7,14,5,-3.0
105420,5,1,6,-5.0
105421,5,2,6,-5.0
105422,5,3,6,-3.0
105423,5,4,6,-2.0
105424,5,5,6,-3.0
105425,5,6,6,4.0
105426,5,7,6,-5.0
105427,5,8,6,-3.0
105428,5,9,6,-5.0
105429,5,10,6,-5.0
105430,5,11,6,-5.0
105431,5,12,6,-5.0
105432,5,13,6,-3.0
105433,5,14,6,-5.0
105434,6,1,10,-3.0
105435,6,2,10,-1.0
105436,6,3,10,-2.0
105437,6,4,10,-2.0
105438,6,5,10,-2.0
105439,6,6,10,-5.0
105440,6,7,10,-3.0
105441,6,8,10,-3.0
105442,6,9,10,-5.0
105443,6,10,10,3.0
105444,6,11,10,-2.0
105445,6,12,10,-3.0
105446,6,13,10,-3.0
105447,6,14,10,-5.0
105448,10,1,8,-3.0
105449,10,2,8,-3.0
105450,10,3,8,-3.0
105451,10,4,8,-3.0
105452,10,5,8,-3.0
105453,10,6,8,-3.0
105454,10,7,8,-3.0
105455,10,8,8,1.0
105456,10,9,8,-3.0
105457,10,10,8,-3.0
105458,10,11,8,-3.0
105459,10,12,8,-3.0
105460,10,13,8,-3.0
105461,10,14,8,-3.0
105462,8,1,7,-2.0
105463,8,2,7,-3.0
105464,8,3,7,-3.0
105465,8,4,7,-3.0
105466,8,5,7,-3.0
105467,8,6,7,-5.0
105468,8,7,7,3.0
105469,8,8,7,-3.0
105470,8,9,7,-2.0
105471,8,10,7,-3.0
105472,8,11,7,-2.0
105473,8,12,7,-3.0
105474,8,13,7,-3.0
105475,8,14,7,-2.0
105476,5,1,5,-3.0
105477,5,2,5,-2.0
105478,5,3,5,-3.0
105479,5,4,5,-3.0
105480,5,5,5,5.0
105481,5,6,5,-3.0
105482,5,7,5,-3.0
105483,5,8,5,-3.0
105484,5,9,5,-3.0
105485,5,10,5,-2.0
105486,5,11,5,-3.0
105487,5,12,5,-3.0
105488,5,13,5,-2.0
105489,5,14,5,-3.0
105490,5,1,11,-3.0
105491,5,2,11,-2.0
105492,5,3,11,-3.0
105493,5,4,11,-3.0
105494,5,5,11,-3.0
105495,5,6,11,-5.0
105496,5,7,11,-2.0
105497,5,8,11,-3.0
105498,5,9,11,-5.0
105499,5,10,11,-2.0
105500,5,11,11,4.0
105501,5,12,11,-3.0
105502,5,13,11,-3.0
105503,5,14,11,-3.0
105504,7,1,8,-3.0
105505,7,2,8,-3.0
105506,7,3,8,-3.0
105507,7,4,8,-3.0
105508,7,5,8,-3.0
105509,7,6,8,-3.0
105510,7,7,8,-3.0
105511,7,8,8,4.0
105512,7,9,8,-3.0
105513,7,10,8,-3.0
105514,7,11,8,-3.0
105515,7,12,8,-3.0
105516,7,13,8,-3.0
105517,7,14,8,-3.0
105518,8,1,11,-3.0
105519,8,2,11,-2.0
105520,8,3,11,-3.0
105521,8,4,11,-3.0
105522,8,5,11,-3.0
105523,8,6,11,-5.0
105524,8,7,11,-2.0
105525,8,8,11,-3.0
105526,8,9,11,-5.0
105527,8,10,11,-2.0
105528,8,11,11,1.0
105529,8,12,11,-3.0
105530,8,13,11,-3.0
105531,8,14,11,-3.0
105532,11,1,13,-3.0
105533,11,2,13,-1.0
105534,11,3,13,-3.0
105535,11,4,13,-2.0
105536,11,5,13,-2.0
105537,11,6,13,-3.0
105538,11,7,13,-3.0
105539,11,8,13,-3.0
105540,11,9,13,-3.0
105541,11,10,13,-3.0
105542,11,11,13,-3.0
105543,11,12,13,-3.0
105544,11,13,13,3.0
105545,11,14,13,-3.0
105546,7,1,7,-2.0
105547,7,2,7,-3.0
105548,7,3,7,-3.0
105549,7,4,7,-3.0
105550,7,5,7,-3.0
105551,7,6,7,-5.0
105552,7,7,7,3.0
105553,7,8,7,-3.0
105554,7,9,7,-2.0
105555,7,10,7,-3.0
105556,7,11,7,-2.0
105557,7,12,7,-3.0
105558,7,13,7,-3.0
105559,7,14,7,-2.0
105560,1,1,11,-3.0
105561,1,2,11,-2.0
105562,1,3,11,-3.0
105563,1,4,11,-3.0
105564,1,5,11,-3.0
105565,1,6,11,-5.0
105566,1,7,11,-2.0
105567,1,8,11,-3.0
105568,1,9,11,-5.0
105569,1,10,11,-2.0
105570,1,11,11,5.0
105571,1,12,11,-3.0
105572,1,13,11,-3.0
105573,1,14,11,-3.0
105574,4,1,4,-3.0
105575,4,2,4,-3.0
105576,4,3,4,-2.0
105577,4,4,4,3.0
105578,4,5,4,-3.0
105579,4,6,4,-2.0
105580,4,7,4,-3.0
105581,4,8,4,-3.0
105582,4,9,4,-5.0
105583,4,10,4,-2.0
105584,4,11,4,-3.0
105585,4,12,4,-4.0
105586,4,13,4,-2.0
105587,4,14,4,-3.0
105588,7,1,7,-2.0
105589,7,2,7,-3.0
105590,7,3,7,-3.0
105591,7,4,7,-3.0
105592,7,5,7,-3.0
105593,7,6,7,-5.0
105594,7,7,7,4.0
105595,7,8,7,-3.0
105596,7,9,7,-2.0
105597,7,10,7,-3.0
105598,7,11,7,-2.0
105599,7,12,7,-3.0
105600,7,13,7,-3.0
105601,7,14,7,-2.0
105602,7,1,11,-3.0
105603,7,2,11,-2.0
105604,7,3,11,-3.0
105605,7,4,11,-3.0
105606,7,5,11,-3.0
105607,7,6,11,-5.0
105608,7,7,11,-2.0
105609,7,8,11,-3.0
105610,7,9,11,-5.0
105611,7,10,11,-2.0
105612,7,11,11,3.0
105613,7,12,11,-3.0
105614,7,13,11,-3.0
105615,7,14,11,-3.0
105616,11,1,8,-3.0
105617,11,2,8,-3.0
105618,11,3,8,-3.0
105619,11,4,8,-3.0
105620,11,5,8,-3.0
105621,11,6,8,-3.0
105622,11,7,8,-3.0
105623,11,8,8,3.0
105624,11,9,8,-3.0
105625,11,10,8,-3.0
105626,11,11,8,-3.0
105627,11,12,8,-3.0
105628,11,13,8,-3.0
105629,11,14,8,-3.0
105630,8,1,7,-2.0
105631,8,2,7,-3.0
105632,8,3,7,-3.0
105633,8,4,7,-3.0
105634,8,5,7,-3.0
105635,8,6,7,-5.0
105636,8,7,7,3.0
105637,8,8,7,-3.0
105638,8,9,7,-2.0
105639,8,10,7,-3.0
105640,8,11,7,-2.0
105641,8,12,7,-3.0
105642,8,13,7,-3.0
105643,8,14,7,-2.0
105644,7,1,1,3.0
105645,7,2,1,-2.0
105646,7,3,1,-3.0
105647,7,4,1,-3.0
105648,7,5,1,-3.0
105649,7,6,1,-5.0
105650,7,7,1,-2.0
105651,7,8,1,-3.0
105652,7,9,1,-2.0
105653,7,10,1,-3.0
105654,7,11,1,-3.0
105655,7,12,1,-2.0
105656,7,13,1,-3.0
105657,7,14,1,0.0
105658,1,1,4,-3.0
105659,1,2,4,-3.0
105660,1,3,4,-2.0
105661,1,4,4,3.0
105662,1,5,4,-3.0
105663,1,6,4,-2.0
105664,1,7,4,-3.0
105665,1,8,4,-3.0
105666,1,9,4,-5.0
105667,1,10,4,-2.0
105668,1,11,4,-3.0
105669,1,12,4,-4.0
105670,1,13,4,-2.0
105671,1,14,4,-3.0
105672,4,1,7,-2.0
105673,4,2,7,-3.0
105674,4,3,7,-3.0
105675,4,4,7,-3.0
105676,4,5,7,-3.0
105677,4,6,7,-5.0
105678,4,7,7,3.0
105679,4,8,7,-3.0
105680,4,9,7,-2.0
105681,4,10,7,-3.0
105682,4,11,7,-2.0
105683,4,12,7,-3.0
105684,4,13,7,-3.0
105685,4,14,7,-2.0
105686,11,1,7,-2.0
105687,11,2,7,-3.0
105688,11,3,7,-3.0
105689,11,4,7,-3.0
105690,11,5,7,-3.0
105691,11,6,7,-5.0
105692,11,7,7,4.0
105693,11,8,7,-3.0
105694,11,9,7,-2.0
105695,11,10,7,-3.0
105696,11,11,7,-2.0
105697,11,12,7,-3.0
105698,11,13,7,-3.0
105699,11,14,7,-2.0
105700,7,1,5,-3.0
105701,7,2,5,-2.0
105702,7,3,5,-3.0
105703,7,4,5,-3.0
105704,7,5,5,4.0
105705,7,6,5,-3.0
105706,7,7,5,-3.0
105707,7,8,5,-3.0
105708,7,9,5,-3.0
105709,7,10,5,-2.0
105710,7,11,5,-3.0
105711,7,12,5,-3.0
105712,7,13,5,-2.0
105713,7,14,5,-3.0
105714,5,1,5,-3.0
105715,5,2,5,-2.0
105716,5,3,5,-3.0
105717,5,4,5,-3.0
105718,5,5,5,3.0
105719,5,6,5,-3.0
105720,5,7,5,-3.0
105721,5,8,5,-3.0
105722,5,9,5,-3.0
105723,5,10,5,-2.0
105724,5,11,5,-3.0
105725,5,12,5,-3.0
105726,5,13,5,-2.0
105727,5,14,5,-3.0
105728,3,1,3,-3.0
105729,3,2,3,0.0
105730,3,3,3,4.0
105731,3,4,3,-2.0
105732,3,5,3,-3.0
105733,3,6,3,-3.0
105734,3,7,3,-3.0
105735,3,8,3,-3.0
105736,3,9,3,-5.0
105737,3,10,3,-2.0
105738,3,11,3,-3.0
105739,3,12,3,-2.0
105740,3,13,3,-3.0
105741,3,14,3,-3.0
105742,5,1,13,-3.0
105743,5,2,13,-1.0
105744,5,3,13,-3.0
105745,5,4,13,-2.0
105746,5,5,13,-2.0
105747,5,6,13,-3.0
105748,5,7,13,-3.0
105749,5,8,13,-3.0
105750,5,9,13,-3.0
105751,5,10,13,-3.0
105752,5,11,13,-3.0
105753,5,12,13,-3.0
105754,5,13,13,5.0
105755,5,14,13,-3.0
105756,5,1,14,0.0
105757,5,2,14,-3.0
105758,5,3,14,-3.0
105759,5,4,14,-3.0
105760,5,5,14,-3.0
105761,5,6,14,-5.0
105762,5,7,14,-2.0
105763,5,8,14,-3.0
105764,5,9,14,-1.0
105765,5,10,14,-5.0
105766,5,11,14,-3.0
105767,5,12,14,-3.0
105768,5,13,14,-3.0
105769,5,14,14,5.0
105770,1,1,6,-5.0
105771,1,2,6,-5.0
105772,1,3,6,-3.0
105773,1,4,6,-2.0
105774,1,5,6,-3.0
105775,1,6,6,4.0
105776,1,7,6,-5.0
105777,1,8,6,-3.0
105778,1,9,6,-5.0
105779,1,10,6,-5.0
105780,1,11,6,-5.0
105781,1,12,6,-5.0
105782,1,13,6,-3.0
105783,1,14,6,-5.0
105784,5,1,13,-3.0
105785,5,2,13,-1.0
105786,5,3,13,-3.0
105787,5,4,13,-2.0
105788,5,5,13,-2.0
105789,5,6,13,-3.0
105790,5,7,13,-3.0
105791,5,8,13,-3.0
105792,5,9,13,-3.0
105793,5,10,13,-3.0
105794,5,11,13,-3.0
105795,5,12,13,-3.0
105796,5,13,13,5.0
105797,5,14,13,-3.0
105798,14,1,6,-5.0
105799,14,2,6,-5.0
105800,14,3,6,-3.0
105801,14,4,6,-2.0
105802,14,5,6,-3.0
105803,14,6,6,5.0
105804,14,7,6,-5.0
105805,14,8,6,-3.0
105806,14,9,6,-5.0
105807,14,10,6,-5.0
105808,14,11,6,-5.0
105809,14,12,6,-5.0
105810,14,13,6,-3.0
105811,14,14,6,-5.0
105812,7,1,7,-2.0
105813,7,2,7,-3.0
105814,7,3,7,-3.0
105815,7,4,7,-3.0
105816,7,5,7,-3.0
105817,7,6,7,-5.0
105818,7,7,7,2.0
105819,7,8,7,-3.0
105820,7,9,7,-2.0
105821,7,10,7,-3.0
105822,7,11,7,-2.0
105823,7,12,7,-3.0
105824,7,13,7,-3.0
105825,7,14,7,-2.0
105826,7,1,1,4.0
105827,7,2,1,-2.0
105828,7,3,1,-3.0
105829,7,4,1,-3.0
105830,7,5,1,-3.0
105831,7,6,1,-5.0
105832,7,7,1,-2.0
105833,7,8,1,-3.0
105834,7,9,1,-2.0
105835,7,10,1,-3.0
105836,7,11,1,-3.0
105837,7,12,1,-2.0
105838,7,13,1,-3.0
105839,7,14,1,0.0
105840,1,1,14,0.0
105841,1,2,14,-3.0
105842,1,3,14,-3.0
105843,1,4,14,-3.0
105844,1,5,14,-3.0
105845,1,6,14,-5.0
105846,1,7,14,-2.0
105847,1,8,14,-3.0
105848,1,9,14,-1.0
105849,1,10,14,-5.0
105850,1,11,14,-3.0
105851,1,12,14,-3.0
105852,1,13,14,-3.0
105853,1,14,14,4.0
105854,14,1,7,-2.0
105855,14,2,7,-3.0
105856,14,3,7,-3.0
105857,14,4,7,-3.0
105858,14,5,7,-3.0
105859,14,6,7,-5.0
105860,14,7,7,4.0
105861,14,8,7,-3.0
105862,14,9,7,-2.0
105863,14,10,7,-3.0
105864,14,11,7,-2.0
105865,14,12,7,-3.0
105866,14,13,7,-3.0
105867,14,14,7,-2.0
105868,7,1,3,-3.0
105869,7,2,3,0.0
105870,7,3,3,4.0
105871,7,4,3,-2.0
105872,7,5,3,-3.0
105873,7,6,3,-3.0
105874,7,7,3,-3.0
105875,7,8,3,-3.0
105876,7,9,3,-5.0
105877,7,10,3,-2.0
105878,7,11,3,-3.0
105879,7,12,3,-2.0
105880,7,13,3,-3.0
105881,7,14,3,-3.0
105882,3,1,13,-3.0
105883,3,2,13,-1.0
105884,3,3,13,-3.0
105885,3,4,13,-2.0
105886,3,5,13,-2.0
105887,3,6,13,-3.0
105888,3,7,13,-3.0
105889,3,8,13,-3.0
105890,3,9,13,-3.0
105891,3,10,13,-3.0
105892,3,11,13,-3.0
105893,3,12,13,-3.0
105894,3,13,13,2.0
105895,3,14,13,-3.0
105896,13,1,5,-3.0
105897,13,2,5,-2.0
105898,13,3,5,-3.0
105899,13,4,5,-3.0
105900,13,5,5,3.0
105901,13,6,5,-3.0
105902,13,7,5,-3.0
105903,13,8,5,-3.0
105904,13,9,5,-3.0
105905,13,10,5,-2.0
105906,13,11,5,-3.0
105907,13,12,5,-3.0
105908,13,13,5,-2.0
105909,13,14,5,-3.0
105910,5,1,5,-3.0
105911,5,2,5,-2.0
105912,5,3,5,-3.0
105913,5,4,5,-3.0
105914,5,5,5,1.0
105915,5,6,5,-3.0
105916,5,7,5,-3.0
105917,5,8,5,-3.0
105918,5,9,5,-3.0
105919,5,10,5,-2.0
105920,5,11,5,-3.0
105921,5,12,5,-3.0
105922,5,13,5,-2.0
105923,5,14,5,-3.0
105924,5,1,5,-3.0
105925,5,2,5,-2.0
105926,5,3,5,-3.0
105927,5,4,5,-3.0
105928,5,5,5,3.0
105929,5,6,5,-3.0
105930,5,7,5,-3.0
105931,5,8,5,-3.0
105932,5,9,5,-3.0
105933,5,10,5,-2.0
105934,5,11,5,-3.0
105935,5,12,5,-3.0
105936,5,13,5,-2.0
105937,5,14,5,-3.0
105938,5,1,11,-3.0
105939,5,2,11,-2.0
105940,5,3,11,-3.0
105941,5,4,11,-3.0
105942,5,5,11,-3.0
105943,5,6,11,-5.0
105944,5,7,11,-2.0
105945,5,8,11,-3.0
105946,5,9,11,-5.0
105947,5,10,11,-2.0
105948,5,11,11,2.0
105949,5,12,11,-3.0
